RepaymentID,LoanID,CustomerID,DueDateKey,DueDate,PaymentDateKey,PaymentDate,ScheduledAmountUSD,PaidAmountUSD,DaysPastDue,DelinquencyBucket,IsLatePayment,LatePenaltyUSD
REP-100213,LN-10027,CUST-0599,20250522,2025-05-22,20250522,2025-05-22,615.52,615.52,0,0 - Current,0,0.0
REP-100214,LN-10027,CUST-0599,20250621,2025-06-21,20250621,2025-06-21,615.52,615.52,0,0 - Current,0,0.0
REP-100215,LN-10027,CUST-0599,20250722,2025-07-22,20250722,2025-07-22,615.52,615.52,0,0 - Current,0,0.0
REP-100216,LN-10027,CUST-0599,20250821,2025-08-21,20250821,2025-08-21,615.52,615.52,0,0 - Current,0,0.0
REP-100217,LN-10028,CUST-0753,20260302,2026-03-02,20260302,2026-03-02,3069.8,3069.8,0,0 - Current,0,0.0
REP-100218,LN-10028,CUST-0753,20260401,2026-04-01,20260401,2026-04-01,3069.8,3069.8,0,0 - Current,0,0.0
REP-100219,LN-10028,CUST-0753,20260502,2026-05-02,20260502,2026-05-02,3069.8,3069.8,0,0 - Current,0,0.0
REP-100220,LN-10028,CUST-0753,20260601,2026-06-01,20260601,2026-06-01,3069.8,3069.8,0,0 - Current,0,0.0
REP-100221,LN-10028,CUST-0753,20260702,2026-07-02,20260702,2026-07-02,3069.8,3069.8,0,0 - Current,0,0.0
REP-100222,LN-10028,CUST-0753,20260801,2026-08-01,20260801,2026-08-01,3069.8,3069.8,0,0 - Current,0,0.0
REP-100223,LN-10028,CUST-0753,20260901,2026-09-01,20260901,2026-09-01,3069.8,3069.8,0,0 - Current,0,0.0
REP-100224,LN-10028,CUST-0753,20261001,2026-10-01,20261001,2026-10-01,3069.8,3069.8,0,0 - Current,0,0.0
REP-100225,LN-10029,CUST-0161,20250429,2025-04-29,20250429,2025-04-29,340.42,340.42,0,0 - Current,0,0.0
REP-100226,LN-10029,CUST-0161,20250529,2025-05-29,20250529,2025-05-29,340.42,340.42,0,0 - Current,0,0.0
REP-100227,LN-10029,CUST-0161,20250629,2025-06-29,20250629,2025-06-29,340.42,340.42,0,0 - Current,0,0.0
REP-100228,LN-10029,CUST-0161,20250729,2025-07-29,20250729,2025-07-29,340.42,340.42,0,0 - Current,0,0.0
REP-100229,LN-10029,CUST-0161,20250829,2025-08-29,20250829,2025-08-29,340.42,340.42,0,0 - Current,0,0.0
REP-100230,LN-10029,CUST-0161,20250928,2025-09-28,20250928,2025-09-28,340.42,340.42,0,0 - Current,0,0.0
REP-100231,LN-10029,CUST-0161,20251029,2025-10-29,20251029,2025-10-29,340.42,340.42,0,0 - Current,0,0.0
REP-100232,LN-10029,CUST-0161,20251128,2025-11-28,20251128,2025-11-28,340.42,340.42,0,0 - Current,0,0.0
REP-100233,LN-10030,CUST-0024,20260702,2026-07-02,20260802,2026-08-02,231.0,201.31,31,31-60 Days Past Due,1,50.0
REP-100234,LN-10030,CUST-0024,20260801,2026-08-01,20260929,2026-09-29,231.0,206.73,59,31-60 Days Past Due,1,50.0
REP-100235,LN-10030,CUST-0024,20260901,2026-09-01,20261014,2026-10-14,231.0,179.26,43,31-60 Days Past Due,1,50.0
REP-100236,LN-10030,CUST-0024,20261001,2026-10-01,20261128,2026-11-28,231.0,137.8,58,31-60 Days Past Due,1,50.0
REP-100237,LN-10030,CUST-0024,20261101,2026-11-01,20261231,2026-12-31,231.0,134.14,60,31-60 Days Past Due,1,50.0
REP-100238,LN-10030,CUST-0024,20261201,2026-12-01,20270112,2027-01-12,231.0,199.01,42,31-60 Days Past Due,1,50.0
REP-100239,LN-10031,CUST-0246,20250924,2025-09-24,20250924,2025-09-24,763.63,763.63,0,0 - Current,0,0.0
REP-100240,LN-10031,CUST-0246,20251024,2025-10-24,20251024,2025-10-24,763.63,763.63,0,0 - Current,0,0.0
REP-100241,LN-10031,CUST-0246,20251124,2025-11-24,20251124,2025-11-24,763.63,763.63,0,0 - Current,0,0.0
REP-100242,LN-10031,CUST-0246,20251224,2025-12-24,20251224,2025-12-24,763.63,763.63,0,0 - Current,0,0.0
REP-100243,LN-10031,CUST-0246,20260124,2026-01-24,20260124,2026-01-24,763.63,763.63,0,0 - Current,0,0.0
REP-100244,LN-10031,CUST-0246,20260223,2026-02-23,20260223,2026-02-23,763.63,763.63,0,0 - Current,0,0.0
REP-100245,LN-10031,CUST-0246,20260326,2026-03-26,20260326,2026-03-26,763.63,763.63,0,0 - Current,0,0.0
REP-100246,LN-10031,CUST-0246,20260425,2026-04-25,20260425,2026-04-25,763.63,763.63,0,0 - Current,0,0.0
REP-100247,LN-10032,CUST-0986,20230214,2023-02-14,20230214,2023-02-14,4891.42,4891.42,0,0 - Current,0,0.0
REP-100248,LN-10032,CUST-0986,20230316,2023-03-16,20230316,2023-03-16,4891.42,4891.42,0,0 - Current,0,0.0
REP-100249,LN-10032,CUST-0986,20230416,2023-04-16,20230416,2023-04-16,4891.42,4891.42,0,0 - Current,0,0.0
REP-100250,LN-10032,CUST-0986,20230516,2023-05-16,20230516,2023-05-16,4891.42,4891.42,0,0 - Current,0,0.0
REP-100251,LN-10032,CUST-0986,20230616,2023-06-16,20230616,2023-06-16,4891.42,4891.42,0,0 - Current,0,0.0
REP-100252,LN-10032,CUST-0986,20230716,2023-07-16,20230716,2023-07-16,4891.42,4891.42,0,0 - Current,0,0.0
REP-100253,LN-10032,CUST-0986,20230816,2023-08-16,20230816,2023-08-16,4891.42,4891.42,0,0 - Current,0,0.0
REP-100254,LN-10032,CUST-0986,20230915,2023-09-15,20230915,2023-09-15,4891.42,4891.42,0,0 - Current,0,0.0
REP-100255,LN-10033,CUST-0843,20230422,2023-04-22,20230422,2023-04-22,1906.8,1906.8,0,0 - Current,0,0.0
REP-100256,LN-10033,CUST-0843,20230522,2023-05-22,20230522,2023-05-22,1906.8,1906.8,0,0 - Current,0,0.0
REP-100257,LN-10033,CUST-0843,20230622,2023-06-22,20230622,2023-06-22,1906.8,1906.8,0,0 - Current,0,0.0
REP-100258,LN-10033,CUST-0843,20230722,2023-07-22,20230722,2023-07-22,1906.8,1906.8,0,0 - Current,0,0.0
REP-100259,LN-10033,CUST-0843,20230822,2023-08-22,20230822,2023-08-22,1906.8,1906.8,0,0 - Current,0,0.0
REP-100260,LN-10033,CUST-0843,20230921,2023-09-21,20230921,2023-09-21,1906.8,1906.8,0,0 - Current,0,0.0
REP-100261,LN-10033,CUST-0843,20231022,2023-10-22,20231022,2023-10-22,1906.8,1906.8,0,0 - Current,0,0.0
REP-100262,LN-10033,CUST-0843,20231121,2023-11-21,20231121,2023-11-21,1906.8,1906.8,0,0 - Current,0,0.0
REP-100263,LN-10034,CUST-0338,20230701,2023-07-01,20230701,2023-07-01,3607.34,3607.34,0,0 - Current,0,0.0
REP-100264,LN-10034,CUST-0338,20230731,2023-07-31,20230731,2023-07-31,3607.34,3607.34,0,0 - Current,0,0.0
REP-100265,LN-10034,CUST-0338,20230831,2023-08-31,20230831,2023-08-31,3607.34,3607.34,0,0 - Current,0,0.0
REP-100266,LN-10034,CUST-0338,20230930,2023-09-30,20230930,2023-09-30,3607.34,3607.34,0,0 - Current,0,0.0
REP-100267,LN-10034,CUST-0338,20231031,2023-10-31,20231031,2023-10-31,3607.34,3607.34,0,0 - Current,0,0.0
REP-100268,LN-10034,CUST-0338,20231130,2023-11-30,20231130,2023-11-30,3607.34,3607.34,0,0 - Current,0,0.0
REP-100269,LN-10034,CUST-0338,20231231,2023-12-31,20231231,2023-12-31,3607.34,3607.34,0,0 - Current,0,0.0
REP-100270,LN-10034,CUST-0338,20240130,2024-01-30,20240130,2024-01-30,3607.34,3607.34,0,0 - Current,0,0.0
REP-100271,LN-10035,CUST-0315,20231221,2023-12-21,20231221,2023-12-21,2020.23,2020.23,0,0 - Current,0,0.0
REP-100272,LN-10035,CUST-0315,20240120,2024-01-20,20240120,2024-01-20,2020.23,2020.23,0,0 - Current,0,0.0
REP-100273,LN-10035,CUST-0315,20240220,2024-02-20,20240220,2024-02-20,2020.23,2020.23,0,0 - Current,0,0.0
REP-100274,LN-10035,CUST-0315,20240321,2024-03-21,20240321,2024-03-21,2020.23,2020.23,0,0 - Current,0,0.0
REP-100275,LN-10035,CUST-0315,20240421,2024-04-21,20240421,2024-04-21,2020.23,2020.23,0,0 - Current,0,0.0
REP-100276,LN-10035,CUST-0315,20240521,2024-05-21,20240521,2024-05-21,2020.23,2020.23,0,0 - Current,0,0.0
REP-100277,LN-10035,CUST-0315,20240621,2024-06-21,20240621,2024-06-21,2020.23,2020.23,0,0 - Current,0,0.0
REP-100278,LN-10035,CUST-0315,20240721,2024-07-21,20240721,2024-07-21,2020.23,2020.23,0,0 - Current,0,0.0
REP-100279,LN-10036,CUST-0530,20251003,2025-10-03,20251003,2025-10-03,13960.08,13960.08,0,0 - Current,0,0.0
REP-100280,LN-10036,CUST-0530,20251102,2025-11-02,20251102,2025-11-02,13960.08,13960.08,0,0 - Current,0,0.0
REP-100281,LN-10036,CUST-0530,20251203,2025-12-03,20251203,2025-12-03,13960.08,13960.08,0,0 - Current,0,0.0
REP-100282,LN-10036,CUST-0530,20260102,2026-01-02,20260102,2026-01-02,13960.08,13960.08,0,0 - Current,0,0.0
REP-100283,LN-10036,CUST-0530,20260202,2026-02-02,20260202,2026-02-02,13960.08,13960.08,0,0 - Current,0,0.0
REP-100284,LN-10036,CUST-0530,20260304,2026-03-04,20260304,2026-03-04,13960.08,13960.08,0,0 - Current,0,0.0
REP-100285,LN-10036,CUST-0530,20260404,2026-04-04,20260404,2026-04-04,13960.08,13960.08,0,0 - Current,0,0.0
REP-100286,LN-10036,CUST-0530,20260504,2026-05-04,20260504,2026-05-04,13960.08,13960.08,0,0 - Current,0,0.0
REP-100287,LN-10037,CUST-0797,20231002,2023-10-02,20231002,2023-10-02,2091.03,2091.03,0,0 - Current,0,0.0
REP-100288,LN-10037,CUST-0797,20231101,2023-11-01,20231101,2023-11-01,2091.03,2091.03,0,0 - Current,0,0.0
REP-100289,LN-10037,CUST-0797,20231202,2023-12-02,20231202,2023-12-02,2091.03,2091.03,0,0 - Current,0,0.0
REP-100290,LN-10037,CUST-0797,20240101,2024-01-01,20240101,2024-01-01,2091.03,2091.03,0,0 - Current,0,0.0
REP-100291,LN-10037,CUST-0797,20240201,2024-02-01,20240201,2024-02-01,2091.03,2091.03,0,0 - Current,0,0.0
REP-100292,LN-10037,CUST-0797,20240302,2024-03-02,20240302,2024-03-02,2091.03,2091.03,0,0 - Current,0,0.0
REP-100293,LN-10037,CUST-0797,20240402,2024-04-02,20240402,2024-04-02,2091.03,2091.03,0,0 - Current,0,0.0
REP-100294,LN-10037,CUST-0797,20240502,2024-05-02,20240502,2024-05-02,2091.03,2091.03,0,0 - Current,0,0.0
REP-100295,LN-10038,CUST-0867,20260205,2026-02-05,20260205,2026-02-05,8045.33,8045.33,0,0 - Current,0,0.0
REP-100296,LN-10038,CUST-0867,20260307,2026-03-07,20260307,2026-03-07,8045.33,8045.33,0,0 - Current,0,0.0
REP-100297,LN-10038,CUST-0867,20260407,2026-04-07,20260407,2026-04-07,8045.33,8045.33,0,0 - Current,0,0.0
REP-100298,LN-10038,CUST-0867,20260507,2026-05-07,20260507,2026-05-07,8045.33,8045.33,0,0 - Current,0,0.0
REP-100299,LN-10038,CUST-0867,20260607,2026-06-07,20260607,2026-06-07,8045.33,8045.33,0,0 - Current,0,0.0
REP-100300,LN-10038,CUST-0867,20260707,2026-07-07,20260707,2026-07-07,8045.33,8045.33,0,0 - Current,0,0.0
REP-100301,LN-10038,CUST-0867,20260807,2026-08-07,20260807,2026-08-07,8045.33,8045.33,0,0 - Current,0,0.0
REP-100302,LN-10038,CUST-0867,20260906,2026-09-06,20260906,2026-09-06,8045.33,8045.33,0,0 - Current,0,0.0
REP-100303,LN-10039,CUST-0940,20231029,2023-10-29,20231029,2023-10-29,2573.64,2573.64,0,0 - Current,0,0.0
REP-100304,LN-10039,CUST-0940,20231128,2023-11-28,20231128,2023-11-28,2573.64,2573.64,0,0 - Current,0,0.0
REP-100305,LN-10039,CUST-0940,20231229,2023-12-29,20231229,2023-12-29,2573.64,2573.64,0,0 - Current,0,0.0
REP-100306,LN-10039,CUST-0940,20240128,2024-01-28,20240128,2024-01-28,2573.64,2573.64,0,0 - Current,0,0.0
REP-100307,LN-10039,CUST-0940,20240228,2024-02-28,20240228,2024-02-28,2573.64,2573.64,0,0 - Current,0,0.0
REP-100308,LN-10039,CUST-0940,20240329,2024-03-29,20240329,2024-03-29,2573.64,2573.64,0,0 - Current,0,0.0
REP-100309,LN-10039,CUST-0940,20240429,2024-04-29,20240429,2024-04-29,2573.64,2573.64,0,0 - Current,0,0.0
REP-100310,LN-10039,CUST-0940,20240529,2024-05-29,20240529,2024-05-29,2573.64,2573.64,0,0 - Current,0,0.0
REP-100311,LN-10040,CUST-0583,20260506,2026-05-06,20260506,2026-05-06,5333.73,5333.73,0,0 - Current,0,0.0
REP-100312,LN-10040,CUST-0583,20260605,2026-06-05,20260605,2026-06-05,5333.73,5333.73,0,0 - Current,0,0.0
REP-100313,LN-10040,CUST-0583,20260706,2026-07-06,20260706,2026-07-06,5333.73,5333.73,0,0 - Current,0,0.0
REP-100314,LN-10040,CUST-0583,20260805,2026-08-05,20260805,2026-08-05,5333.73,5333.73,0,0 - Current,0,0.0
REP-100315,LN-10040,CUST-0583,20260905,2026-09-05,20260905,2026-09-05,5333.73,5333.73,0,0 - Current,0,0.0
REP-100316,LN-10040,CUST-0583,20261005,2026-10-05,20261005,2026-10-05,5333.73,5333.73,0,0 - Current,0,0.0
REP-100317,LN-10040,CUST-0583,20261105,2026-11-05,20261105,2026-11-05,5333.73,5333.73,0,0 - Current,0,0.0
REP-100318,LN-10040,CUST-0583,20261205,2026-12-05,20261205,2026-12-05,5333.73,5333.73,0,0 - Current,0,0.0
REP-100319,LN-10041,CUST-0889,20240623,2024-06-23,20240625,2024-06-25,433.67,433.67,2,1-30 Days Past Due,1,25.0
REP-100320,LN-10041,CUST-0889,20240723,2024-07-23,20240723,2024-07-23,433.67,433.67,0,0 - Current,0,0.0
REP-100321,LN-10041,CUST-0889,20240823,2024-08-23,20240823,2024-08-23,433.67,433.67,0,0 - Current,0,0.0
REP-100322,LN-10041,CUST-0889,20240922,2024-09-22,20240922,2024-09-22,433.67,433.67,0,0 - Current,0,0.0
REP-100323,LN-10041,CUST-0889,20241023,2024-10-23,20241023,2024-10-23,433.67,433.67,0,0 - Current,0,0.0
REP-100324,LN-10041,CUST-0889,20241122,2024-11-22,20241122,2024-11-22,433.67,433.67,0,0 - Current,0,0.0
REP-100325,LN-10041,CUST-0889,20241223,2024-12-23,20241223,2024-12-23,433.67,433.67,0,0 - Current,0,0.0
REP-100326,LN-10041,CUST-0889,20250122,2025-01-22,20250122,2025-01-22,433.67,433.67,0,0 - Current,0,0.0
REP-100327,LN-10042,CUST-0654,20260207,2026-02-07,20260207,2026-02-07,1811.07,1811.07,0,0 - Current,0,0.0
REP-100328,LN-10042,CUST-0654,20260309,2026-03-09,20260309,2026-03-09,1811.07,1811.07,0,0 - Current,0,0.0
REP-100329,LN-10042,CUST-0654,20260409,2026-04-09,20260409,2026-04-09,1811.07,1811.07,0,0 - Current,0,0.0
REP-100330,LN-10042,CUST-0654,20260509,2026-05-09,20260509,2026-05-09,1811.07,1811.07,0,0 - Current,0,0.0
REP-100331,LN-10042,CUST-0654,20260609,2026-06-09,20260609,2026-06-09,1811.07,1811.07,0,0 - Current,0,0.0
REP-100332,LN-10042,CUST-0654,20260709,2026-07-09,20260709,2026-07-09,1811.07,1811.07,0,0 - Current,0,0.0
REP-100333,LN-10042,CUST-0654,20260809,2026-08-09,20260809,2026-08-09,1811.07,1811.07,0,0 - Current,0,0.0
REP-100334,LN-10042,CUST-0654,20260908,2026-09-08,20260908,2026-09-08,1811.07,1811.07,0,0 - Current,0,0.0
REP-100335,LN-10043,CUST-0161,20251223,2025-12-23,20251223,2025-12-23,689.64,689.64,0,0 - Current,0,0.0
REP-100336,LN-10043,CUST-0161,20260122,2026-01-22,20260122,2026-01-22,689.64,689.64,0,0 - Current,0,0.0
REP-100337,LN-10043,CUST-0161,20260222,2026-02-22,20260222,2026-02-22,689.64,689.64,0,0 - Current,0,0.0
REP-100338,LN-10043,CUST-0161,20260324,2026-03-24,20260324,2026-03-24,689.64,689.64,0,0 - Current,0,0.0
REP-100339,LN-10043,CUST-0161,20260424,2026-04-24,20260424,2026-04-24,689.64,689.64,0,0 - Current,0,0.0
REP-100340,LN-10043,CUST-0161,20260524,2026-05-24,20260524,2026-05-24,689.64,689.64,0,0 - Current,0,0.0
REP-100341,LN-10043,CUST-0161,20260624,2026-06-24,20260624,2026-06-24,689.64,689.64,0,0 - Current,0,0.0
REP-100342,LN-10043,CUST-0161,20260724,2026-07-24,20260724,2026-07-24,689.64,689.64,0,0 - Current,0,0.0
REP-100343,LN-10044,CUST-0781,20230524,2023-05-24,20230524,2023-05-24,3079.45,3079.45,0,0 - Current,0,0.0
REP-100344,LN-10044,CUST-0781,20230623,2023-06-23,20230623,2023-06-23,3079.45,3079.45,0,0 - Current,0,0.0
REP-100345,LN-10044,CUST-0781,20230724,2023-07-24,20230724,2023-07-24,3079.45,3079.45,0,0 - Current,0,0.0
REP-100346,LN-10044,CUST-0781,20230823,2023-08-23,20230823,2023-08-23,3079.45,3079.45,0,0 - Current,0,0.0
REP-100347,LN-10044,CUST-0781,20230923,2023-09-23,20230923,2023-09-23,3079.45,3079.45,0,0 - Current,0,0.0
REP-100348,LN-10044,CUST-0781,20231023,2023-10-23,20231023,2023-10-23,3079.45,3079.45,0,0 - Current,0,0.0
REP-100349,LN-10044,CUST-0781,20231123,2023-11-23,20231123,2023-11-23,3079.45,3079.45,0,0 - Current,0,0.0
REP-100350,LN-10044,CUST-0781,20231223,2023-12-23,20231223,2023-12-23,3079.45,3079.45,0,0 - Current,0,0.0
REP-100351,LN-10045,CUST-0877,20230906,2023-09-06,20230906,2023-09-06,513.45,513.45,0,0 - Current,0,0.0
REP-100352,LN-10045,CUST-0877,20231006,2023-10-06,20231006,2023-10-06,513.45,513.45,0,0 - Current,0,0.0
REP-100353,LN-10045,CUST-0877,20231106,2023-11-06,20231106,2023-11-06,513.45,513.45,0,0 - Current,0,0.0
REP-100354,LN-10045,CUST-0877,20231206,2023-12-06,20231206,2023-12-06,513.45,513.45,0,0 - Current,0,0.0
REP-100355,LN-10045,CUST-0877,20240106,2024-01-06,20240106,2024-01-06,513.45,513.45,0,0 - Current,0,0.0
REP-100356,LN-10045,CUST-0877,20240205,2024-02-05,20240205,2024-02-05,513.45,513.45,0,0 - Current,0,0.0
REP-100357,LN-10045,CUST-0877,20240307,2024-03-07,20240307,2024-03-07,513.45,513.45,0,0 - Current,0,0.0
REP-100358,LN-10045,CUST-0877,20240406,2024-04-06,20240406,2024-04-06,513.45,513.45,0,0 - Current,0,0.0
REP-100359,LN-10046,CUST-0551,20250716,2025-07-16,20250716,2025-07-16,173.8,173.8,0,0 - Current,0,0.0
REP-100360,LN-10046,CUST-0551,20250815,2025-08-15,20250815,2025-08-15,173.8,173.8,0,0 - Current,0,0.0
REP-100361,LN-10046,CUST-0551,20250915,2025-09-15,20250915,2025-09-15,173.8,173.8,0,0 - Current,0,0.0
REP-100362,LN-10046,CUST-0551,20251015,2025-10-15,20251015,2025-10-15,173.8,173.8,0,0 - Current,0,0.0
REP-100363,LN-10046,CUST-0551,20251115,2025-11-15,20251115,2025-11-15,173.8,173.8,0,0 - Current,0,0.0
REP-100364,LN-10046,CUST-0551,20251215,2025-12-15,20251215,2025-12-15,173.8,173.8,0,0 - Current,0,0.0
REP-100365,LN-10046,CUST-0551,20260115,2026-01-15,20260115,2026-01-15,173.8,173.8,0,0 - Current,0,0.0
REP-100366,LN-10046,CUST-0551,20260214,2026-02-14,20260214,2026-02-14,173.8,173.8,0,0 - Current,0,0.0
REP-100367,LN-10047,CUST-0299,20230316,2023-03-16,20230316,2023-03-16,4628.41,4628.41,0,0 - Current,0,0.0
REP-100368,LN-10047,CUST-0299,20230415,2023-04-15,20230415,2023-04-15,4628.41,4628.41,0,0 - Current,0,0.0
REP-100369,LN-10047,CUST-0299,20230516,2023-05-16,20230516,2023-05-16,4628.41,4628.41,0,0 - Current,0,0.0
REP-100370,LN-10047,CUST-0299,20230615,2023-06-15,20230615,2023-06-15,4628.41,4628.41,0,0 - Current,0,0.0
REP-100371,LN-10047,CUST-0299,20230716,2023-07-16,20230716,2023-07-16,4628.41,4628.41,0,0 - Current,0,0.0
REP-100372,LN-10047,CUST-0299,20230815,2023-08-15,20230815,2023-08-15,4628.41,4628.41,0,0 - Current,0,0.0
REP-100373,LN-10047,CUST-0299,20230915,2023-09-15,20230915,2023-09-15,4628.41,4628.41,0,0 - Current,0,0.0
REP-100374,LN-10047,CUST-0299,20231015,2023-10-15,20231015,2023-10-15,4628.41,4628.41,0,0 - Current,0,0.0
REP-100375,LN-10048,CUST-0619,20230319,2023-03-19,20230319,2023-03-19,1474.08,1474.08,0,0 - Current,0,0.0
REP-100376,LN-10048,CUST-0619,20230418,2023-04-18,20230418,2023-04-18,1474.08,1474.08,0,0 - Current,0,0.0
REP-100377,LN-10048,CUST-0619,20230519,2023-05-19,20230519,2023-05-19,1474.08,1474.08,0,0 - Current,0,0.0
REP-100378,LN-10048,CUST-0619,20230618,2023-06-18,20230618,2023-06-18,1474.08,1474.08,0,0 - Current,0,0.0
REP-100379,LN-10048,CUST-0619,20230719,2023-07-19,20230719,2023-07-19,1474.08,1474.08,0,0 - Current,0,0.0
REP-100380,LN-10048,CUST-0619,20230818,2023-08-18,20230818,2023-08-18,1474.08,1474.08,0,0 - Current,0,0.0
REP-100381,LN-10048,CUST-0619,20230918,2023-09-18,20230918,2023-09-18,1474.08,1474.08,0,0 - Current,0,0.0
REP-100382,LN-10048,CUST-0619,20231018,2023-10-18,20231018,2023-10-18,1474.08,1474.08,0,0 - Current,0,0.0
REP-100383,LN-10049,CUST-0650,20230704,2023-07-04,20230704,2023-07-04,6335.35,6335.35,0,0 - Current,0,0.0
REP-100384,LN-10049,CUST-0650,20230803,2023-08-03,20230803,2023-08-03,6335.35,6335.35,0,0 - Current,0,0.0
REP-100385,LN-10049,CUST-0650,20230903,2023-09-03,20230903,2023-09-03,6335.35,6335.35,0,0 - Current,0,0.0
REP-100386,LN-10049,CUST-0650,20231003,2023-10-03,20231003,2023-10-03,6335.35,6335.35,0,0 - Current,0,0.0
REP-100387,LN-10049,CUST-0650,20231103,2023-11-03,20231103,2023-11-03,6335.35,6335.35,0,0 - Current,0,0.0
REP-100388,LN-10049,CUST-0650,20231203,2023-12-03,20231203,2023-12-03,6335.35,6335.35,0,0 - Current,0,0.0
REP-100389,LN-10049,CUST-0650,20240103,2024-01-03,20240103,2024-01-03,6335.35,6335.35,0,0 - Current,0,0.0
REP-100390,LN-10049,CUST-0650,20240202,2024-02-02,20240202,2024-02-02,6335.35,6335.35,0,0 - Current,0,0.0
REP-100391,LN-10050,CUST-0664,20241226,2024-12-26,20250223,2025-02-23,530.16,270.77,59,31-60 Days Past Due,1,50.0
REP-100392,LN-10050,CUST-0664,20250125,2025-01-25,20250315,2025-03-15,530.16,342.96,49,31-60 Days Past Due,1,50.0
REP-100393,LN-10050,CUST-0664,20250225,2025-02-25,20250416,2025-04-16,530.16,484.63,50,31-60 Days Past Due,1,50.0
REP-100394,LN-10050,CUST-0664,20250327,2025-03-27,20250427,2025-04-27,530.16,267.34,31,31-60 Days Past Due,1,50.0
REP-100395,LN-10050,CUST-0664,20250427,2025-04-27,20250607,2025-06-07,530.16,378.31,41,31-60 Days Past Due,1,50.0
REP-100396,LN-10050,CUST-0664,20250527,2025-05-27,20250705,2025-07-05,530.16,491.88,39,31-60 Days Past Due,1,50.0
REP-100397,LN-10050,CUST-0664,20250627,2025-06-27,20250815,2025-08-15,530.16,443.89,49,31-60 Days Past Due,1,50.0
REP-100398,LN-10050,CUST-0664,20250727,2025-07-27,20250906,2025-09-06,530.16,406.2,41,31-60 Days Past Due,1,50.0
REP-100399,LN-10051,CUST-0670,20240316,2024-03-16,20240602,2024-06-02,3753.69,578.97,78,61-90 Days Past Due,1,75.0
REP-100400,LN-10051,CUST-0670,20240415,2024-04-15,20240625,2024-06-25,3753.69,49.22,71,61-90 Days Past Due,1,75.0
REP-100401,LN-10051,CUST-0670,20240516,2024-05-16,99991231,Unpaid,3753.69,0.0,103,90+ Days (Non-Performing),1,120.0
REP-100402,LN-10051,CUST-0670,20240615,2024-06-15,99991231,Unpaid,3753.69,0.0,119,90+ Days (Non-Performing),1,120.0
REP-100403,LN-10051,CUST-0670,20240716,2024-07-16,20240921,2024-09-21,3753.69,1462.93,67,61-90 Days Past Due,1,75.0
REP-100404,LN-10051,CUST-0670,20240815,2024-08-15,99991231,Unpaid,3753.69,0.0,99,90+ Days (Non-Performing),1,120.0
REP-100405,LN-10051,CUST-0670,20240915,2024-09-15,20241211,2024-12-11,3753.69,1791.75,87,61-90 Days Past Due,1,75.0
REP-100406,LN-10051,CUST-0670,20241015,2024-10-15,20250108,2025-01-08,3753.69,1633.9,85,61-90 Days Past Due,1,75.0
REP-100407,LN-10052,CUST-0951,20240402,2024-04-02,20240527,2024-05-27,767.76,520.29,55,31-60 Days Past Due,1,50.0
REP-100408,LN-10052,CUST-0951,20240502,2024-05-02,20240606,2024-06-06,767.76,720.79,35,31-60 Days Past Due,1,50.0
REP-100409,LN-10052,CUST-0951,20240602,2024-06-02,20240717,2024-07-17,767.76,431.14,45,31-60 Days Past Due,1,50.0
REP-100410,LN-10052,CUST-0951,20240702,2024-07-02,20240814,2024-08-14,767.76,393.64,43,31-60 Days Past Due,1,50.0
REP-100411,LN-10052,CUST-0951,20240802,2024-08-02,20240929,2024-09-29,767.76,669.46,58,31-60 Days Past Due,1,50.0
REP-100412,LN-10052,CUST-0951,20240901,2024-09-01,20241025,2024-10-25,767.76,463.95,54,31-60 Days Past Due,1,50.0
REP-100413,LN-10052,CUST-0951,20241002,2024-10-02,20241103,2024-11-03,767.76,555.4,32,31-60 Days Past Due,1,50.0
REP-100414,LN-10052,CUST-0951,20241101,2024-11-01,20241214,2024-12-14,767.76,460.13,43,31-60 Days Past Due,1,50.0
REP-100415,LN-10053,CUST-0790,20260523,2026-05-23,20260523,2026-05-23,3979.14,3979.14,0,0 - Current,0,0.0
REP-100416,LN-10053,CUST-0790,20260622,2026-06-22,20260622,2026-06-22,3979.14,3979.14,0,0 - Current,0,0.0
REP-100417,LN-10053,CUST-0790,20260723,2026-07-23,20260723,2026-07-23,3979.14,3979.14,0,0 - Current,0,0.0
REP-100418,LN-10053,CUST-0790,20260822,2026-08-22,20260903,2026-09-03,3979.14,3979.14,12,1-30 Days Past Due,1,25.0
REP-100419,LN-10053,CUST-0790,20260922,2026-09-22,20260922,2026-09-22,3979.14,3979.14,0,0 - Current,0,0.0
REP-100420,LN-10053,CUST-0790,20261022,2026-10-22,20261022,2026-10-22,3979.14,3979.14,0,0 - Current,0,0.0
REP-100421,LN-10053,CUST-0790,20261122,2026-11-22,20261122,2026-11-22,3979.14,3979.14,0,0 - Current,0,0.0
REP-100422,LN-10053,CUST-0790,20261222,2026-12-22,20261222,2026-12-22,3979.14,3979.14,0,0 - Current,0,0.0
